Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,NRxRSRP,NRxRSRQ,ServingCell_Lon,ServingCell_Lat,ServingCell_Distance
2018.02.12_16.20.27,-8.500138,51.893262,0,B,3,LTE,-93,-10,18.0,12,-77,78343,772,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.20.28,-8.500138,51.893262,0,B,3,LTE,-93,-10,18.0,12,-77,50126,593,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.20.29,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,29615,517,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.20.30,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,42991,1139,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.20.31,-8.500138,51.893262,0,B,3,LTE,-94,-11,18.0,12,-77,39255,1467,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.20.32,-8.500138,51.893262,0,B,3,LTE,-94,-11,18.0,12,-77,24839,651,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.20.33,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,23173,560,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.20.35,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,33003,267,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.20.36,-8.500138,51.893262,0,B,3,LTE,-93,-10,18.0,12,-77,38573,677,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.20.37,-8.500138,51.893262,0,B,3,LTE,-93,-10,18.0,12,-77,36191,682,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.20.38,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,42890,1118,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.20.39,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,52072,1008,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.20.40,-8.500138,51.893262,0,B,3,LTE,-94,-11,18.0,12,-77,46816,819,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.20.41,-8.500138,51.893262,0,B,3,LTE,-94,-11,18.0,12,-77,48057,815,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.20.42,-8.500138,51.893262,0,B,3,LTE,-94,-11,15.0,12,-77,29536,704,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.20.43,-8.500138,51.893262,0,B,3,LTE,-94,-11,15.0,12,-77,18319,504,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.20.44,-8.500138,51.893262,0,B,3,LTE,-94,-11,13.0,12,-77,32545,499,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.20.46,-8.500138,51.893262,0,B,3,LTE,-94,-11,13.0,12,-77,42186,323,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.20.47,-8.500138,51.893262,0,B,3,LTE,-94,-11,16.0,12,-77,66992,1518,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.20.48,-8.500138,51.893262,0,B,3,LTE,-94,-11,16.0,12,-77,57541,1607,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.20.49,-8.500138,51.893262,0,B,3,LTE,-93,-11,17.0,12,-77,62742,828,D,-90.0,-12.0,-8.499074,51.887362,660.10000000000002
2018.02.12_16.20.50,-8.500138,51.893262,0,B,3,LTE,-93,-11,17.0,12,-77,69173,1975,D,-90.0,-12.0,-8.499074,51.887362,660.10000000000002
2018.02.12_16.20.51,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,69877,899,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.20.52,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,56456,1275,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.20.53,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,47118,717,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.20.54,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,44478,621,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.20.55,-8.500138,51.893262,0,B,3,LTE,-93,-11,18.0,12,-77,55718,700,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.20.56,-8.500138,51.893262,0,B,3,LTE,-93,-11,18.0,12,-77,23206,361,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.20.58,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,39971,551,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.20.59,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,30979,438,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.21.00,-8.500138,51.893262,0,B,3,LTE,-93,-11,18.0,12,-77,59286,461,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.21.01,-8.500138,51.893262,0,B,3,LTE,-93,-11,18.0,12,-77,51849,764,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.21.02,-8.500138,51.893262,0,B,3,LTE,-94,-11,18.0,12,-77,31639,470,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.21.03,-8.500138,51.893262,0,B,3,LTE,-94,-11,18.0,12,-77,40732,511,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.21.04,-8.500138,51.893262,0,B,3,LTE,-94,-11,18.0,12,-77,58816,605,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.21.05,-8.500138,51.893262,0,B,3,LTE,-94,-11,18.0,12,-77,70257,678,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.21.06,-8.500138,51.893262,0,B,3,LTE,-94,-11,18.0,12,-77,63033,1283,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.21.07,-8.500138,51.893262,0,B,3,LTE,-94,-11,18.0,12,-77,62943,1316,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.21.08,-8.500138,51.893262,0,B,3,LTE,-93,-11,18.0,12,-77,27445,851,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.21.09,-8.500138,51.893262,0,B,3,LTE,-93,-11,18.0,12,-77,29536,397,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.21.11,-8.500138,51.893262,0,B,3,LTE,-93,-11,18.0,12,-77,25387,380,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.21.12,-8.500138,51.893262,0,B,3,LTE,-93,-11,18.0,12,-77,35777,530,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.21.13,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,35207,515,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.21.14,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,50943,757,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.21.15,-8.500138,51.893262,0,B,3,LTE,-94,-11,18.0,12,-77,53336,1027,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.21.16,-8.500138,51.893262,0,B,3,LTE,-94,-11,18.0,12,-77,49455,715,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.21.17,-8.500138,51.893262,0,B,3,LTE,-94,-11,18.0,12,-77,54063,722,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.21.18,-8.500138,51.893262,0,B,3,LTE,-94,-11,18.0,12,-77,60494,754,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.21.19,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,52956,965,D,-90.0,-12.0,-8.499074,51.887362,660.10000000000002
2018.02.12_16.21.20,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,43796,849,D,-90.0,-12.0,-8.499074,51.887362,660.10000000000002
2018.02.12_16.21.21,-8.500138,51.893262,0,B,3,LTE,-93,-11,17.0,12,-77,28686,406,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.21.23,-8.500138,51.893262,0,B,3,LTE,-93,-11,17.0,12,-77,33496,466,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.21.24,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,35598,322,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.21.25,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,45373,567,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.21.26,-8.500138,51.893262,0,B,3,LTE,-94,-11,18.0,12,-77,60538,406,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.21.27,-8.500138,51.893262,0,B,3,LTE,-94,-11,18.0,12,-77,47375,695,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.21.28,-8.500138,51.893262,0,B,3,LTE,-93,-11,18.0,12,-77,64017,1050,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.21.29,-8.500138,51.893262,0,B,3,LTE,-93,-11,18.0,12,-77,58861,700,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.21.30,-8.500138,51.893262,0,B,3,LTE,-93,-11,17.0,12,-77,46380,635,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.21.31,-8.500138,51.893262,0,B,3,LTE,-93,-11,17.0,12,-77,49522,1226,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.21.32,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,59331,1412,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.21.33,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,52419,1386,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.21.34,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,45295,666,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.21.36,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,32489,544,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.21.37,-8.500138,51.893262,0,B,3,LTE,-94,-11,16.0,12,-77,26964,436,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.21.38,-8.500138,51.893262,0,B,3,LTE,-94,-11,16.0,12,-77,35184,513,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.21.39,-8.500138,51.893262,0,B,3,LTE,-94,-11,16.0,12,-77,36437,462,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.21.40,-8.500138,51.893262,0,B,3,LTE,-94,-11,16.0,12,-77,45138,653,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.21.41,-8.500138,51.893262,0,B,3,LTE,-94,-12,17.0,12,-77,31594,471,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.21.42,-8.500138,51.893262,0,B,3,LTE,-94,-12,17.0,12,-77,39289,460,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.21.43,-8.500138,51.893262,0,B,3,LTE,-94,-12,18.0,12,-77,27658,429,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.21.44,-8.500138,51.893262,0,B,3,LTE,-94,-12,18.0,12,-77,13633,174,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.21.46,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,37421,406,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.21.47,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,34334,490,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.21.48,-8.500138,51.893262,0,B,3,LTE,-93,-11,14.0,12,-77,32945,510,D,-91.0,-12.0,-8.499074,51.887362,660.10000000000002
2018.02.12_16.21.49,-8.500138,51.893262,0,B,3,LTE,-93,-11,14.0,12,-77,49198,581,D,-91.0,-12.0,-8.499074,51.887362,660.10000000000002
2018.02.12_16.21.50,-8.500138,51.893262,0,B,3,LTE,-93,-11,14.0,12,-77,34044,577,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.21.51,-8.500138,51.893262,0,B,3,LTE,-93,-11,14.0,12,-77,48482,536,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.21.52,-8.500138,51.893262,0,B,3,LTE,-94,-11,16.0,12,-77,44892,567,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.21.53,-8.500138,51.893262,0,B,3,LTE,-94,-11,16.0,12,-77,62060,580,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.21.54,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,49354,630,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.21.55,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,47532,836,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.21.56,-8.500138,51.893262,0,B,3,LTE,-93,-11,17.0,12,-77,43897,641,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.21.58,-8.500138,51.893262,0,B,3,LTE,-93,-11,17.0,12,-77,66679,1382,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.21.59,-8.500138,51.893262,0,B,3,LTE,-93,-11,18.0,12,-77,45328,885,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.22.00,-8.500138,51.893262,0,B,3,LTE,-93,-11,18.0,12,-77,60762,748,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.22.01,-8.500138,51.893262,0,B,3,LTE,-93,-11,17.0,12,-77,59431,739,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.22.02,-8.500138,51.893262,0,B,3,LTE,-93,-11,17.0,12,-77,55562,821,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.22.03,-8.500138,51.893262,0,B,3,LTE,-93,-11,18.0,12,-77,71387,1010,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.22.04,-8.500138,51.893262,0,B,3,LTE,-93,-11,18.0,12,-77,74401,892,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.22.05,-8.500138,51.893262,0,B,3,LTE,-93,-11,18.0,12,-77,64397,601,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.22.06,-8.500138,51.893262,0,B,3,LTE,-93,-11,18.0,12,-77,58324,909,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.22.07,-8.500138,51.893262,0,B,3,LTE,-93,-11,17.0,12,-77,38977,553,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.22.08,-8.500138,51.893262,0,B,3,LTE,-93,-11,17.0,12,-77,61221,894,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.22.09,-8.500138,51.893262,0,B,3,LTE,-93,-11,17.0,12,-77,65851,656,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.22.11,-8.500138,51.893262,0,B,3,LTE,-93,-11,17.0,12,-77,70313,1561,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.22.12,-8.500138,51.893262,0,B,3,LTE,-94,-11,18.0,12,-77,44836,1449,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.22.13,-8.500138,51.893262,0,B,3,LTE,-94,-11,18.0,12,-77,58816,672,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.22.14,-8.500138,51.893262,0,B,3,LTE,-93,-11,18.0,12,-77,61791,1054,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.22.15,-8.500138,51.893262,0,B,3,LTE,-93,-11,18.0,12,-77,59421,797,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.22.16,-8.500138,51.893262,0,B,3,LTE,-93,-11,18.0,12,-77,61210,976,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.22.17,-8.500138,51.893262,0,B,3,LTE,-93,-11,18.0,12,-77,50976,670,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.22.18,-8.500138,51.893262,0,B,3,LTE,-93,-11,18.0,12,-77,36594,510,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.22.19,-8.500138,51.893262,0,B,3,LTE,-93,-11,18.0,12,-77,30823,321,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.22.20,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,37544,495,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.22.21,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,36314,524,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.22.23,-8.500138,51.893262,0,B,3,LTE,-94,-9,17.0,12,-77,54633,1035,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.22.24,-8.500138,51.893262,0,B,3,LTE,-94,-9,17.0,12,-77,54421,1314,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.22.25,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,51916,915,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.22.26,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,44557,1152,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.22.27,-8.500138,51.893262,0,B,3,LTE,-93,-10,17.0,12,-77,52933,1009,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.22.28,-8.500138,51.893262,0,B,3,LTE,-93,-10,17.0,12,-77,48728,1408,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.22.29,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,38193,628,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.22.30,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,49388,1557,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.22.31,-8.500138,51.893262,0,B,3,LTE,-94,-11,18.0,12,-77,59666,1086,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.22.32,-8.500138,51.893262,0,B,3,LTE,-94,-11,18.0,12,-77,63804,1011,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.22.33,-8.500138,51.893262,0,B,3,LTE,-94,-10,17.0,12,-77,54477,1183,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.22.35,-8.500138,51.893262,0,B,3,LTE,-94,-10,17.0,12,-77,55606,1031,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.22.36,-8.500138,51.893262,0,B,3,LTE,-93,-11,17.0,12,-77,49410,1085,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.22.37,-8.500138,51.893262,0,B,3,LTE,-93,-11,17.0,12,-77,41940,692,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.22.38,-8.500138,51.893262,0,B,3,LTE,-93,-11,18.0,12,-77,55785,547,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.22.39,-8.500138,51.893262,0,B,3,LTE,-93,-11,18.0,12,-77,58078,923,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.22.40,-8.500138,51.893262,0,B,3,LTE,-94,-11,18.0,12,-77,48673,500,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.22.41,-8.500138,51.893262,0,B,3,LTE,-94,-11,18.0,12,-77,45105,784,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.22.42,-8.500138,51.893262,0,B,3,LTE,-94,-11,18.0,12,-77,39714,562,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.22.43,-8.500138,51.893262,0,B,3,LTE,-94,-11,18.0,12,-77,36828,506,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.22.44,-8.500138,51.893262,0,B,3,LTE,-93,-11,17.0,12,-77,30107,331,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.22.45,-8.500138,51.893262,0,B,3,LTE,-93,-11,17.0,12,-77,21473,298,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.22.47,-8.500138,51.893262,0,B,3,LTE,-93,-11,17.0,12,-77,11564,231,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.22.48,-8.500138,51.893262,0,B,3,LTE,-93,-11,17.0,12,-77,22893,517,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.22.49,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,28519,471,D,-90.0,-11.0,-8.499074,51.887362,660.10000000000002
2018.02.12_16.22.50,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,20701,439,D,-90.0,-11.0,-8.499074,51.887362,660.10000000000002
2018.02.12_16.22.51,-8.500138,51.893262,0,B,3,LTE,-94,-11,16.0,12,-77,22770,460,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.22.52,-8.500138,51.893262,0,B,3,LTE,-94,-11,16.0,12,-77,23184,382,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.22.53,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,25767,499,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.22.54,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,36325,471,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.22.55,-8.500138,51.893262,0,B,3,LTE,-93,-11,17.0,12,-77,25622,546,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.22.57,-8.500138,51.893262,0,B,3,LTE,-93,-11,17.0,12,-77,45709,1077,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.22.58,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,42722,831,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.22.59,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,44668,1041,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.23.00,-8.500138,51.893262,0,B,3,LTE,-94,-10,17.0,12,-77,53425,816,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.23.01,-8.500138,51.893262,0,B,3,LTE,-94,-10,17.0,12,-77,28071,863,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.23.02,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,24101,356,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.23.03,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,24973,356,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.23.04,-8.500138,51.893262,0,B,3,LTE,-94,-9,18.0,12,-77,35084,428,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.23.05,-8.500138,51.893262,0,B,3,LTE,-94,-9,18.0,12,-77,28787,345,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.23.06,-8.500138,51.893262,0,B,3,LTE,-93,-11,17.0,12,-77,21238,349,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.23.07,-8.500138,51.893262,0,B,3,LTE,-93,-11,17.0,12,-77,25040,353,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.23.09,-8.500138,51.893262,0,B,3,LTE,-93,-11,18.0,12,-77,20533,237,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.23.10,-8.500138,51.893262,0,B,3,LTE,-93,-11,18.0,12,-77,55908,735,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.23.11,-8.500138,51.893262,0,B,3,LTE,-94,-10,18.0,12,-77,54846,1630,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.23.12,-8.500138,51.893262,0,B,3,LTE,-94,-10,18.0,12,-77,31706,637,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.23.13,-8.500138,51.893262,0,B,3,LTE,-94,-11,18.0,12,-77,54947,731,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.23.14,-8.500138,51.893262,0,B,3,LTE,-94,-11,18.0,12,-77,45015,855,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.23.15,-8.500138,51.893262,0,B,3,LTE,-93,-11,17.0,12,-77,54958,1246,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.23.16,-8.500138,51.893262,0,B,3,LTE,-93,-11,17.0,12,-77,60930,1804,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.23.17,-8.500138,51.893262,0,B,3,LTE,-93,-11,17.0,12,-77,57016,1677,D,-90.0,-12.0,-8.499074,51.887362,660.10000000000002
2018.02.12_16.23.18,-8.500138,51.893262,0,B,3,LTE,-93,-11,17.0,12,-77,66298,1059,D,-90.0,-12.0,-8.499074,51.887362,660.10000000000002
2018.02.12_16.23.19,-8.500138,51.893262,0,B,3,LTE,-93,-11,17.0,12,-77,49567,700,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.23.21,-8.500138,51.893262,0,B,3,LTE,-93,-11,17.0,12,-77,51457,601,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.23.22,-8.500138,51.893262,0,B,3,LTE,-94,-11,16.0,12,-77,50864,893,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.23.23,-8.500138,51.893262,0,B,3,LTE,-94,-11,16.0,12,-77,56658,983,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.23.24,-8.500138,51.893262,0,B,3,LTE,-93,-11,17.0,12,-77,58872,1127,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.23.25,-8.500138,51.893262,0,B,3,LTE,-93,-11,17.0,12,-77,29056,688,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.23.26,-8.500138,51.893262,0,B,3,LTE,-93,-11,17.0,12,-77,27411,484,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.23.27,-8.500138,51.893262,0,B,3,LTE,-93,-11,17.0,12,-77,31963,486,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.23.28,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,44232,576,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.23.29,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,54152,767,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.23.30,-8.500138,51.893262,0,B,3,LTE,-93,-11,17.0,12,-77,37857,1656,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.23.32,-8.500138,51.893262,0,B,3,LTE,-93,-11,17.0,12,-77,13331,598,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.23.33,-8.500138,51.893262,0,B,3,LTE,-93,-9,17.0,12,-77,19896,316,D,-90.0,-12.0,-8.499074,51.887362,660.10000000000002
2018.02.12_16.23.34,-8.500138,51.893262,0,B,3,LTE,-93,-9,17.0,12,-77,23296,323,D,-90.0,-12.0,-8.499074,51.887362,660.10000000000002
2018.02.12_16.23.35,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,16932,262,D,-,-,-8.499074,51.887362,660.10000000000002
2018.02.12_16.23.36,-8.500138,51.893262,0,B,3,LTE,-94,-11,17.0,12,-77,24962,352,D,-,-,-8.499074,51.887362,660.10000000000002
